agentid,step,ExpectedQvalue,CumulativeReward
0,1,64.42307692307693,0
0,2,60.07692307692307,0
0,3,57.26923076923076,0
0,4,57.19230769230767,0
0,5,61.23076923076924,0
0,6,56.4230769230769,0
0,7,61.61538461538463,0
0,8,61.653846153846175,0
0,9,58.884615384615394,0
0,10,60.23076923076921,0
0,11,59.923076923076906,6
0,12,62.92307692307692,6
0,13,60.307692307692285,6
0,14,64.73076923076923,84
0,15,68.26923076923079,84
0,16,66.99999999999999,90
0,17,67.99999999999999,90
0,18,68.46153846153844,90
0,19,71.2307692307692,90
0,20,74.76923076923076,102
0,21,72.26923076923077,102
0,22,72.57692307692307,114
0,23,71.11538461538461,114
0,24,74.15384615384617,120
0,25,68.92307692307689,120
0,26,69.30769230769229,120
0,27,72.46153846153845,120
0,28,69.88461538461536,120
0,29,74.61538461538463,144
0,30,65.80769230769229,144
0,31,78.73076923076924,150
0,32,71.23076923076924,150
0,33,67.6153846153846,156
0,34,65.15384615384613,156
0,35,70.38461538461537,168
0,36,67.96153846153845,168
0,37,76.4615384615384,174
0,38,70.19230769230768,174
0,39,71.5,180
0,40,68.42307692307695,180
0,41,65.15384615384616,186
0,42,65.88461538461537,186
0,43,70.8461538461538,186
0,44,64.76923076923077,210
0,45,71.42307692307692,210
0,46,70.11538461538461,210
0,47,69.03846153846156,210
0,48,71.9230769230769,210
0,49,71.50000000000001,210
0,50,71.2307692307692,210
1,1,55.307692307692335,0
1,2,54.99999999999998,0
1,3,61.884615384615365,6
1,4,64.15384615384616,6
1,5,66.5769230769231,6
1,6,62.34615384615387,6
1,7,70.42307692307692,36
1,8,77.07692307692312,60
1,9,74.15384615384617,72
1,10,79.38461538461539,72
1,11,80.00000000000003,72
1,12,78.84615384615383,96
1,13,83.46153846153847,96
1,14,85.11538461538461,96
1,15,95.84615384615385,138
1,16,94.84615384615384,138
1,17,92.50000000000001,156
1,18,94.3076923076923,156
1,19,107.80769230769232,156
1,20,97.5,156
1,21,97.26923076923082,156
1,22,98.80769230769236,156
1,23,100.34615384615383,156
1,24,95.5769230769231,156
1,25,100.26923076923077,162
1,26,96.34615384615388,294
1,27,97.0384615384615,372
1,28,96.92307692307689,378
1,29,98.84615384615388,378
1,30,101.84615384615385,408
1,31,98.8461538461539,408
1,32,92.73076923076921,408
1,33,89.26923076923079,408
1,34,89.23076923076925,408
1,35,107.38461538461539,438
1,36,110.96153846153848,450
1,37,106.3846153846154,456
1,38,109.49999999999999,468
1,39,113.9615384615385,468
1,40,118.46153846153845,474
1,41,110.88461538461536,480
1,42,93.5769230769231,492
1,43,118.65384615384617,504
1,44,118.26923076923076,504
1,45,84.3076923076923,504
1,46,82.92307692307686,504
1,47,87.3461538461539,540
1,48,90.11538461538456,540
1,49,88.34615384615388,540
1,50,84.96153846153844,546
