agentid,step,ExpectedQvalue,CumulativeReward
0,1,64.76923076923075,0
0,2,56.384615384615365,6
0,3,57.23076923076925,12
0,4,57.99999999999999,12
0,5,57.846153846153854,12
0,6,59.65384615384617,12
0,7,60.153846153846146,12
0,8,62.1153846153846,18
0,9,64.30769230769229,18
0,10,58.192307692307686,18
0,11,61.53846153846154,18
0,12,64.69230769230768,18
0,13,65.34615384615384,18
0,14,70.19230769230768,66
0,15,71.76923076923076,66
0,16,69.76923076923079,66
0,17,65.8076923076923,66
0,18,73.3076923076923,66
0,19,69.69230769230768,66
0,20,67.84615384615387,66
0,21,68.96153846153841,66
0,22,67.88461538461539,66
0,23,70.07692307692305,66
0,24,72.53846153846152,66
0,25,69.34615384615383,66
0,26,69.1153846153846,66
0,27,70.34615384615384,66
0,28,66.53846153846156,66
0,29,66.69230769230768,66
0,30,68.23076923076924,96
0,31,80.99999999999999,96
0,32,82.84615384615387,120
0,33,82.88461538461537,132
0,34,82.88461538461537,132
0,35,82.57692307692308,138
0,36,84.65384615384613,138
0,37,85.92307692307692,228
0,38,87.69230769230766,228
0,39,84.8076923076923,234
0,40,85.9230769230769,234
0,41,87.69230769230768,252
0,42,85.73076923076928,252
0,43,89.92307692307689,252
0,44,87.3076923076923,252
0,45,85.92307692307689,258
0,46,84.88461538461544,258
0,47,89.42307692307693,264
0,48,86.15384615384616,264
0,49,84.15384615384612,270
0,50,88.50000000000001,270
1,1,66.07692307692308,0
1,2,57.076923076923066,0
1,3,57.26923076923075,0
1,4,60.07692307692308,0
1,5,60.961538461538446,18
1,6,68.76923076923075,18
1,7,64.07692307692305,18
1,8,66.23076923076923,18
1,9,66.11538461538458,18
1,10,62.23076923076922,18
1,11,62.26923076923078,18
1,12,63.99999999999999,66
1,13,82.53846153846155,66
1,14,71.7307692307692,84
1,15,72.73076923076921,84
1,16,78.76923076923077,84
1,17,70.23076923076923,84
1,18,74.53846153846155,84
1,19,74.80769230769225,84
1,20,75.1923076923077,90
1,21,72.84615384615385,90
1,22,74.38461538461533,102
1,23,81.11538461538458,102
1,24,77.3846153846154,102
1,25,81.92307692307692,102
1,26,82.26923076923076,102
1,27,80.11538461538456,102
1,28,74.69230769230768,102
1,29,75.88461538461539,102
1,30,76.03846153846153,126
1,31,81.6538461538462,126
1,32,84.96153846153848,198
1,33,80.49999999999996,198
1,34,81.30769230769232,198
1,35,90.07692307692312,198
1,36,90.69230769230764,210
1,37,91.23076923076927,210
1,38,85.76923076923076,210
1,39,85.92307692307695,210
1,40,90.80769230769229,210
1,41,91.76923076923079,210
1,42,89.0769230769231,228
1,43,90.80769230769235,228
1,44,90.88461538461539,228
1,45,90.92307692307695,228
1,46,90.80769230769226,228
1,47,95.38461538461542,228
1,48,89.19230769230768,228
1,49,91.4615384615385,228
1,50,90.38461538461539,228
