agentid,step,ExpectedQvalue,CumulativeReward
0,1,60.53846153846155,0
0,2,56.153846153846125,0
0,3,58.846153846153825,0
0,4,59.92307692307691,0
0,5,57.96153846153847,0
0,6,54.153846153846146,0
0,7,55.50000000000001,0
0,8,56.423076923076884,0
0,9,64.73076923076924,24
0,10,59.615384615384606,24
0,11,63.53846153846151,24
0,12,77.76923076923082,24
0,13,74.96153846153847,24
0,14,70.46153846153845,24
0,15,72.88461538461537,24
0,16,72.8076923076923,24
0,17,77.99999999999999,24
0,18,77.23076923076921,24
0,19,74.19230769230768,24
0,20,78.8461538461539,24
0,21,76.76923076923076,24
0,22,71.88461538461539,24
0,23,74.42307692307692,24
0,24,78.15384615384615,24
0,25,76.1153846153846,24
0,26,77.34615384615387,24
0,27,70.76923076923077,24
0,28,71.57692307692308,24
0,29,73.1153846153846,60
0,30,72.19230769230768,60
0,31,75.42307692307693,66
0,32,72.61538461538464,66
0,33,68.5,72
0,34,72.19230769230768,72
0,35,72.8846153846154,72
0,36,74.23076923076923,78
0,37,78.23076923076918,96
0,38,73.96153846153845,96
0,39,75.1153846153846,96
0,40,68.3076923076923,96
0,41,73.03846153846156,96
0,42,73.03846153846156,96
0,43,70.6923076923077,96
0,44,67.92307692307692,96
0,45,69.26923076923075,96
0,46,66.73076923076923,96
0,47,76.84615384615383,114
0,48,77.3076923076923,120
0,49,77.61538461538466,126
0,50,79.00000000000001,126
1,1,56.0,0
1,2,62.30769230769228,12
1,3,62.65384615384613,18
1,4,64.53846153846152,18
1,5,63.61538461538459,54
1,6,69.50000000000001,54
1,7,69.57692307692308,54
1,8,67.23076923076923,54
1,9,61.230769230769184,54
1,10,69.00000000000001,54
1,11,63.88461538461538,54
1,12,67.57692307692308,54
1,13,72.88461538461537,54
1,14,70.65384615384615,54
1,15,64.30769230769228,54
1,16,66.65384615384613,54
1,17,70.88461538461537,54
1,18,68.88461538461537,96
1,19,73.7307692307692,186
1,20,72.34615384615381,186
1,21,74.53846153846158,192
1,22,70.15384615384616,192
1,23,75.26923076923076,204
1,24,125.5769230769231,228
1,25,124.19230769230774,252
1,26,111.15384615384615,252
1,27,141.46153846153845,252
1,28,128.57692307692307,282
1,29,124.69230769230776,282
1,30,113.46153846153855,288
1,31,122.3076923076923,288
1,32,115.42307692307698,300
1,33,135.61538461538456,318
1,34,121.3846153846154,354
1,35,132.80769230769232,360
1,36,128.76923076923077,360
1,37,130.73076923076928,372
1,38,139.8461538461539,378
1,39,124.26923076923075,384
1,40,128.8461538461538,384
1,41,135.0769230769231,408
1,42,121.61538461538458,408
1,43,157.99999999999997,420
1,44,120.69230769230762,432
1,45,129.69230769230765,444
1,46,165.65384615384622,450
1,47,187.07692307692304,456
1,48,188.57692307692312,468
1,49,185.73076923076928,486
1,50,171.46153846153848,486
