agentid,step,ExpectedQvalue,CumulativeReward
0,1,58.961538461538446,6
0,2,59.84615384615383,6
0,3,61.07692307692308,6
0,4,64.38461538461537,24
0,5,68.88461538461536,54
0,6,65.80769230769229,54
0,7,68.92307692307692,90
0,8,63.0,90
0,9,65.76923076923077,102
0,10,70.15384615384613,102
0,11,68.9230769230769,102
0,12,70.11538461538461,102
0,13,65.96153846153848,102
0,14,67.65384615384615,108
0,15,67.38461538461534,108
0,16,71.69230769230768,108
0,17,75.84615384615383,108
0,18,74.61538461538461,120
0,19,68.07692307692307,120
0,20,71.61538461538461,120
0,21,65.26923076923075,120
0,22,72.61538461538457,120
0,23,69.57692307692305,126
0,24,70.26923076923077,126
0,25,71.76923076923075,126
0,26,73.30769230769229,126
0,27,70.73076923076923,126
0,28,73.26923076923079,126
0,29,74.7307692307692,126
0,30,76.73076923076925,126
0,31,71.99999999999999,126
0,32,67.1153846153846,216
0,33,72.99999999999999,216
0,34,74.57692307692302,216
0,35,71.26923076923077,216
0,36,71.46153846153845,216
0,37,70.84615384615384,216
0,38,71.03846153846152,216
0,39,76.42307692307692,234
0,40,68.61538461538461,234
0,41,68.03846153846152,234
0,42,78.07692307692307,318
0,43,78.57692307692308,318
0,44,79.19230769230772,324
0,45,80.8461538461538,324
0,46,81.46153846153847,330
0,47,83.26923076923079,330
0,48,83.03846153846152,330
0,49,80.5769230769231,330
0,50,85.96153846153848,330
1,1,56.307692307692314,0
1,2,58.57692307692305,0
1,3,59.8846153846154,18
1,4,62.34615384615384,18
1,5,65.1153846153846,18
1,6,58.692307692307686,18
1,7,59.499999999999986,18
1,8,60.230769230769226,48
1,9,57.03846153846157,48
1,10,60.88461538461539,48
1,11,60.96153846153849,84
1,12,61.96153846153847,84
1,13,68.19230769230771,90
1,14,65.46153846153845,90
1,15,63.61538461538463,90
1,16,61.692307692307715,90
1,17,62.11538461538464,90
1,18,60.692307692307686,90
1,19,62.538461538461526,90
1,20,64.5769230769231,90
1,21,60.11538461538462,90
1,22,63.19230769230771,90
1,23,66.26923076923077,144
1,24,70.23076923076924,144
1,25,68.38461538461537,144
1,26,63.73076923076924,144
1,27,68.46153846153845,144
1,28,68.26923076923076,144
1,29,68.49999999999997,144
1,30,69.76923076923076,144
1,31,68.23076923076923,144
1,32,71.73076923076921,174
1,33,68.15384615384617,174
1,34,66.61538461538461,174
1,35,69.49999999999997,174
1,36,69.88461538461539,174
1,37,64.07692307692307,174
1,38,67.00000000000001,174
1,39,66.1923076923077,174
1,40,65.84615384615384,174
1,41,79.46153846153847,270
1,42,70.80769230769234,270
1,43,72.15384615384619,492
1,44,76.99999999999997,492
1,45,67.6923076923077,504
1,46,71.11538461538461,504
1,47,73.46153846153852,504
1,48,73.96153846153847,504
1,49,71.84615384615384,504
1,50,73.23076923076927,504
