agentid,step,ExpectedQvalue,CumulativeReward
0,1,62.42307692307691,0
0,2,57.69230769230768,0
0,3,59.26923076923078,0
0,4,59.34615384615383,6
0,5,59.499999999999986,6
0,6,55.46153846153845,6
0,7,58.50000000000001,6
0,8,59.653846153846146,12
0,9,60.23076923076921,12
0,10,57.07692307692307,24
0,11,59.730769230769226,24
0,12,58.30769230769233,24
0,13,62.96153846153847,48
0,14,53.961538461538474,48
0,15,58.65384615384616,48
0,16,58.42307692307691,48
0,17,57.30769230769227,48
0,18,60.115384615384635,54
0,19,59.73076923076925,54
0,20,66.03846153846152,54
0,21,60.15384615384617,54
0,22,67.46153846153847,54
0,23,65.61538461538461,54
0,24,65.73076923076923,54
0,25,61.8076923076923,54
0,26,71.2692307692307,72
0,27,66.07692307692308,72
0,28,64.19230769230768,72
0,29,71.46153846153845,72
0,30,69.07692307692308,72
0,31,66.76923076923075,72
0,32,71.03846153846153,72
0,33,73.23076923076924,78
0,34,65.8846153846154,78
0,35,73.65384615384617,78
0,36,71.96153846153848,126
0,37,81.92307692307692,126
0,38,88.0,132
0,39,80.53846153846155,132
0,40,82.50000000000001,132
0,41,87.6153846153846,288
0,42,85.50000000000006,288
0,43,83.61538461538464,288
0,44,85.73076923076923,288
0,45,84.30769230769232,288
0,46,86.30769230769234,288
0,47,82.88461538461539,294
0,48,86.80769230769238,294
0,49,86.46153846153847,294
0,50,82.50000000000001,294
1,1,53.807692307692314,0
1,2,60.11538461538462,0
1,3,58.49999999999999,6
1,4,77.80769230769226,12
1,5,75.65384615384615,12
1,6,73.38461538461534,12
1,7,75.15384615384612,12
1,8,74.38461538461539,12
1,9,76.99999999999997,12
1,10,77.11538461538461,12
1,11,76.30769230769232,12
1,12,77.4615384615385,42
1,13,77.1153846153846,42
1,14,75.19230769230765,42
1,15,82.73076923076918,42
1,16,75.53846153846155,42
1,17,75.69230769230772,42
1,18,81.57692307692307,42
1,19,77.0769230769231,42
1,20,77.53846153846153,54
1,21,78.38461538461537,54
1,22,77.88461538461539,54
1,23,82.42307692307689,54
1,24,82.1153846153846,54
1,25,84.11538461538458,54
1,26,81.3076923076923,54
1,27,81.23076923076924,54
1,28,82.0384615384615,54
1,29,79.23076923076924,54
1,30,86.42307692307692,54
1,31,82.65384615384615,72
1,32,86.50000000000003,72
1,33,85.19230769230771,72
1,34,86.96153846153847,72
1,35,85.73076923076925,72
1,36,85.7692307692308,72
1,37,88.07692307692308,72
1,38,87.5769230769231,90
1,39,91.15384615384617,90
1,40,83.57692307692307,90
1,41,89.80769230769234,102
1,42,86.65384615384615,102
1,43,85.6923076923077,102
1,44,90.26923076923079,102
1,45,89.96153846153847,102
1,46,90.30769230769243,102
1,47,89.2692307692308,108
1,48,83.07692307692311,114
1,49,84.30769230769234,156
1,50,94.92307692307695,156
