grid_x,grid_y,agent_0,agent_1
2,2,0,0
1,2,0,0
2,1,0,0
2,3,0,0
3,2,0,0
1,1,0,0
1,3,0,0
3,1,0,0
3,3,0,1
5,5,3,8
4,5,2,9
5,4,4,5
5,6,15,5
6,5,13,3
4,4,2,4
4,6,2,3
6,4,4,4
6,6,4,1
