agentid,step,ExpectedQvalue,CumulativeReward
0,1,54.115384615384606,0
0,2,57.769230769230774,0
0,3,57.15384615384615,6
0,4,63.961538461538446,24
0,5,83.03846153846152,42
0,6,69.23076923076924,42
0,7,75.30769230769232,48
0,8,69.84615384615383,54
0,9,68.3076923076923,60
0,10,98.4230769230769,126
0,11,101.76923076923073,132
0,12,101.11538461538461,132
0,13,100.03846153846149,144
0,14,108.1153846153846,186
0,15,55.000000000000014,240
0,16,59.307692307692314,240
0,17,109.42307692307689,264
0,18,114.03846153846145,276
0,19,97.34615384615387,318
0,20,101.19230769230766,318
0,21,98.65384615384615,318
0,22,95.49999999999997,318
0,23,97.53846153846153,330
0,24,99.46153846153841,330
0,25,99.30769230769228,342
0,26,96.1153846153846,342
0,27,90.57692307692302,342
0,28,91.57692307692307,348
0,29,93.4230769230769,348
0,30,95.46153846153844,360
0,31,93.88461538461536,360
0,32,99.6923076923077,444
0,33,58.92307692307691,504
0,34,58.076923076923066,504
0,35,59.69230769230768,558
0,36,62.11538461538462,558
0,37,62.46153846153844,564
0,38,63.34615384615385,564
0,39,65.00000000000001,570
0,40,64.80769230769229,570
0,41,67.23076923076924,570
0,42,141.26923076923066,618
0,43,123.96153846153844,618
0,44,134.61538461538456,630
0,45,109.84615384615384,684
0,46,117.38461538461537,690
0,47,109.88461538461536,708
0,48,119.49999999999994,708
0,49,113.42307692307693,792
0,50,121.34615384615383,798
1,1,57.61538461538461,0
1,2,58.30769230769231,0
1,3,57.153846153846175,0
1,4,57.49999999999998,12
1,5,56.076923076923066,12
1,6,57.807692307692314,24
1,7,57.23076923076921,24
1,8,56.07692307692309,30
1,9,54.42307692307693,30
1,10,57.96153846153847,42
1,11,57.923076923076906,48
1,12,62.42307692307692,78
1,13,57.11538461538461,78
1,14,61.730769230769255,78
1,15,60.1923076923077,78
1,16,63.03846153846153,90
1,17,85.69230769230768,90
1,18,81.96153846153847,102
1,19,78.69230769230771,102
1,20,80.80769230769234,102
1,21,80.30769230769228,102
1,22,72.23076923076925,108
1,23,81.69230769230774,108
1,24,77.80769230769228,108
1,25,79.65384615384613,108
1,26,77.26923076923076,144
1,27,79.73076923076925,144
1,28,51.57692307692308,216
1,29,59.03846153846153,216
1,30,54.61538461538461,234
1,31,55.384615384615365,240
1,32,59.73076923076922,246
1,33,60.53846153846156,246
1,34,57.192307692307686,252
1,35,59.11538461538461,252
1,36,55.61538461538462,270
1,37,58.92307692307696,270
1,38,56.46153846153847,270
1,39,55.03846153846153,270
1,40,58.653846153846146,282
1,41,53.115384615384606,282
1,42,53.73076923076921,288
1,43,57.076923076923066,288
1,44,54.46153846153844,294
1,45,63.230769230769226,294
1,46,63.692307692307686,324
1,47,65.34615384615385,324
1,48,62.884615384615394,324
1,49,61.96153846153849,336
1,50,64.26923076923077,336
