agentid,step,ExpectedQvalue,CumulativeReward
0,1,59.80769230769231,0
0,2,56.115384615384606,0
0,3,59.26923076923077,0
0,4,58.88461538461538,0
0,5,53.53846153846154,0
0,6,60.76923076923077,18
0,7,55.346153846153854,30
0,8,54.730769230769226,30
0,9,61.23076923076923,42
0,10,55.8076923076923,42
0,11,70.57692307692308,72
0,12,72.73076923076918,78
0,13,74.30769230769228,78
0,14,74.5,102
0,15,79.03846153846153,102
0,16,80.80769230769234,108
0,17,82.49999999999999,108
0,18,83.23076923076924,108
0,19,82.30769230769232,126
0,20,86.88461538461542,126
0,21,88.76923076923076,126
0,22,84.61538461538461,126
0,23,81.2307692307692,126
0,24,84.84615384615387,126
0,25,51.307692307692314,204
0,26,52.42307692307693,204
0,27,51.65384615384615,276
0,28,52.230769230769255,276
0,29,50.26923076923078,276
0,30,50.65384615384615,276
0,31,54.615384615384635,324
0,32,54.07692307692306,342
0,33,52.11538461538464,342
0,34,53.34615384615384,342
0,35,58.34615384615387,366
0,36,93.2692307692308,366
0,37,89.53846153846155,366
0,38,92.03846153846158,366
0,39,92.9230769230769,384
0,40,88.46153846153851,384
0,41,89.5,420
0,42,87.84615384615385,438
0,43,88.0,576
0,44,89.99999999999999,594
0,45,81.42307692307692,594
0,46,97.07692307692311,672
0,47,96.34615384615385,672
0,48,97.19230769230774,684
0,49,92.42307692307692,690
0,50,92.57692307692307,690
