grid_x,grid_y,agent_0,agent_1
2,2,4,0
1,2,12,0
2,1,9,0
2,3,4,0
3,2,3,0
1,1,1,0
1,3,3,0
3,1,3,0
3,3,2,0
5,5,0,5
4,5,1,13
5,4,1,14
5,6,2,2
6,5,2,4
4,4,2,0
4,6,0,6
6,4,1,2
6,6,0,2
