grid_x,grid_y,agent_0,agent_1
2,2,1,3
1,2,2,1
2,1,3,2
2,3,6,2
3,2,5,4
1,1,7,0
1,3,1,1
3,1,1,1
3,3,5,3
5,5,1,5
4,5,0,0
5,4,1,8
5,6,2,3
6,5,3,7
4,4,2,1
4,6,0,5
6,4,0,1
6,6,0,3
