grid_x,grid_y,agent_0,agent_1
2,2,2,7
1,2,0,2
2,1,1,0
2,3,0,1
3,2,1,3
1,1,0,1
1,3,1,6
3,1,1,0
3,3,1,6
5,5,0,1
4,5,10,1
5,4,8,2
5,6,7,3
6,5,10,2
4,4,0,3
4,6,2,3
6,4,5,2
6,6,1,5
