grid_x,grid_y,agent_0,agent_1
2,2,3,3
1,2,7,1
2,1,2,2
2,3,7,0
3,2,1,2
1,1,4,4
1,3,1,1
3,1,3,3
3,3,4,0
5,5,1,8
4,5,1,2
5,4,5,2
5,6,5,1
6,5,3,3
4,4,1,3
4,6,1,4
6,4,1,5
6,6,0,3
