agentid,step,ExpectedQvalue,CumulativeReward
0,1,77.00000000000001,6
0,2,86.75000000000001,6
0,3,74.36111111111114,18
0,4,91.5833333333333,36
0,5,98.75000000000004,42
0,6,80.27777777777779,42
0,7,93.36111111111111,48
0,8,87.72222222222221,66
0,9,87.52777777777773,90
0,10,99.7777777777778,96
0,11,106.44444444444446,102
0,12,93.86111111111109,162
0,13,119.3611111111111,204
0,14,122.44444444444441,240
0,15,116.8611111111111,258
0,16,121.55555555555564,258
0,17,120.3888888888889,258
0,18,113.72222222222224,258
0,19,118.36111111111107,270
0,20,124.88888888888893,306
0,21,126.47222222222224,306
0,22,127.08333333333346,384
0,23,126.86111111111116,408
0,24,136.86111111111117,420
0,25,127.36111111111106,444
0,26,129.8055555555556,486
0,27,125.50000000000004,522
0,28,128.30555555555563,522
0,29,130.27777777777777,528
0,30,125.80555555555556,546
0,31,124.50000000000007,546
0,32,112.36111111111113,546
0,33,128.11111111111123,564
0,34,126.61111111111116,564
0,35,130.3055555555556,564
0,36,121.86111111111109,570
0,37,134.6388888888889,576
0,38,122.2222222222223,582
0,39,136.50000000000006,588
0,40,118.30555555555557,588
0,41,168.66666666666669,606
0,42,140.36111111111114,648
0,43,161.05555555555563,660
0,44,152.63888888888894,660
0,45,148.00000000000006,666
0,46,158.50000000000006,678
0,47,155.44444444444449,708
0,48,139.9166666666667,714
0,49,158.388888888889,720
0,50,151.50000000000003,732
1,1,88.11111111111116,0
1,2,83.9722222222222,0
1,3,87.86111111111111,12
1,4,93.6388888888889,30
1,5,110.58333333333327,30
1,6,112.52777777777777,36
1,7,104.80555555555554,36
1,8,96.13888888888889,60
1,9,129.88888888888889,72
1,10,192.47222222222226,78
1,11,110.19444444444447,108
1,12,119.86111111111116,114
1,13,116.77777777777781,132
1,14,124.50000000000006,156
1,15,126.47222222222223,186
1,16,118.44444444444449,192
1,17,127.61111111111119,210
1,18,127.33333333333341,228
1,19,124.91666666666673,246
1,20,123.7777777777779,252
1,21,127.72222222222227,264
1,22,107.55555555555557,276
1,23,121.75000000000001,282
1,24,126.24999999999999,312
1,25,133.6111111111111,318
1,26,129.16666666666666,324
1,27,114.47222222222224,336
1,28,128.02777777777783,336
1,29,122.99999999999996,336
1,30,129.1666666666667,348
1,31,134.13888888888894,378
1,32,135.27777777777774,378
1,33,119.52777777777781,378
1,34,123.05555555555556,390
1,35,125.1111111111111,396
1,36,110.75000000000007,450
1,37,112.91666666666667,528
1,38,106.08333333333329,534
1,39,107.55555555555557,534
1,40,130.1944444444444,546
1,41,107.16666666666667,546
1,42,115.52777777777781,546
1,43,125.5277777777778,558
1,44,115.0833333333333,558
1,45,110.52777777777783,558
1,46,121.86111111111119,600
1,47,119.638888888889,612
1,48,115.4166666666667,666
1,49,173.52777777777777,720
1,50,192.27777777777777,726
