grid_x,grid_y,agent_0,agent_1
2,2,1,2
1,2,0,2
2,1,0,2
2,3,0,1
3,2,2,3
1,1,1,0
1,3,1,4
3,1,1,1
3,3,1,5
5,5,4,6
4,5,4,5
5,4,3,4
5,6,5,0
6,5,5,2
4,4,5,2
4,6,7,1
6,4,5,7
6,6,3,1
