grid_x,grid_y,agent_0,agent_1
2,2,9,5
1,2,0,3
2,1,0,9
2,3,1,6
3,2,2,8
1,1,2,5
1,3,0,3
3,1,1,2
3,3,6,2
5,5,3,2
4,5,3,0
5,4,3,0
5,6,2,0
6,5,4,0
4,4,5,3
4,6,5,0
6,4,1,2
6,6,2,0
