grid_x,grid_y,agent_0,agent_1
2,2,0,0
1,2,0,1
2,1,0,2
2,3,0,0
3,2,0,0
1,1,0,0
1,3,0,1
3,1,0,0
3,3,0,3
5,5,8,5
4,5,2,3
5,4,4,7
5,6,4,5
6,5,3,1
4,4,1,4
4,6,3,4
6,4,7,5
6,6,2,2
