grid_x,grid_y,agent_0,agent_1
2,2,3,2
1,2,10,3
2,1,13,3
2,3,4,4
3,2,7,4
1,1,1,1
1,3,2,1
3,1,1,1
3,3,3,2
5,5,0,9
4,5,1,1
5,4,1,1
5,6,0,0
6,5,0,0
4,4,0,3
4,6,0,2
6,4,0,2
6,6,0,8
