agentid,step,ExpectedQvalue,CumulativeReward
0,1,55.153846153846175,0
0,2,60.73076923076921,0
0,3,56.153846153846146,6
0,4,54.999999999999986,6
0,5,62.423076923076906,18
0,6,65.38461538461539,18
0,7,65.76923076923079,18
0,8,64.30769230769229,24
0,9,59.26923076923076,30
0,10,65.0384615384615,30
0,11,58.807692307692314,78
0,12,67.5,90
0,13,80.80769230769228,108
0,14,77.96153846153844,114
0,15,82.99999999999999,114
0,16,71.07692307692304,156
0,17,73.46153846153847,156
0,18,79.46153846153841,156
0,19,73.50000000000001,156
0,20,73.34615384615384,156
0,21,82.34615384615384,156
0,22,77.73076923076921,156
0,23,90.88461538461534,156
0,24,76.88461538461533,156
0,25,80.76923076923075,156
0,26,69.73076923076921,156
0,27,82.88461538461537,156
0,28,80.26923076923079,156
0,29,78.11538461538458,156
0,30,77.34615384615381,156
0,31,78.15384615384612,156
0,32,77.15384615384613,156
0,33,89.49999999999996,156
0,34,78.61538461538463,156
0,35,77.69230769230768,156
0,36,71.07692307692305,156
0,37,72.6923076923077,156
0,38,75.19230769230768,156
0,39,78.73076923076921,156
0,40,81.30769230769229,156
0,41,71.73076923076921,156
0,42,80.8846153846154,156
0,43,87.61538461538461,294
0,44,83.30769230769229,444
0,45,92.8076923076923,444
0,46,85.8076923076923,444
0,47,85.4615384615384,444
0,48,86.19230769230771,444
0,49,85.57692307692307,444
0,50,99.23076923076924,600
