agentid,step,ExpectedQvalue,CumulativeReward
0,1,57.5,0
0,2,60.07692307692306,6
0,3,63.03846153846154,6
0,4,61.115384615384585,18
0,5,61.653846153846146,18
0,6,61.653846153846146,18
0,7,67.3846153846154,18
0,8,64.34615384615385,18
0,9,62.00000000000002,18
0,10,61.03846153846154,18
0,11,64.73076923076924,18
0,12,65.96153846153847,18
0,13,67.0769230769231,18
0,14,64.11538461538464,18
0,15,66.84615384615387,18
0,16,63.423076923076906,18
0,17,65.73076923076921,18
0,18,69.73076923076924,18
0,19,62.96153846153847,18
0,20,64.34615384615381,18
0,21,73.4230769230769,78
0,22,70.2307692307692,84
0,23,70.38461538461539,84
0,24,73.30769230769235,84
0,25,71.03846153846155,84
0,26,69.96153846153847,84
0,27,74.80769230769228,84
0,28,76.46153846153847,84
0,29,71.26923076923077,84
0,30,73.61538461538461,120
0,31,81.96153846153844,120
0,32,77.65384615384616,120
0,33,85.76923076923076,120
0,34,82.19230769230778,120
0,35,82.5,120
0,36,84.42307692307695,120
0,37,78.73076923076921,120
0,38,79.26923076923076,120
0,39,75.1153846153846,120
0,40,83.50000000000003,120
0,41,83.03846153846149,120
0,42,86.38461538461539,120
0,43,79.61538461538463,120
0,44,83.03846153846152,120
0,45,90.00000000000004,138
0,46,81.11538461538463,138
0,47,85.34615384615378,138
0,48,86.30769230769234,138
0,49,91.34615384615388,138
0,50,83.73076923076925,138
