agentid,step,ExpectedQvalue,CumulativeReward
0,1,58.11538461538461,0
0,2,53.26923076923077,0
0,3,61.269230769230724,0
0,4,57.538461538461505,0
0,5,59.03846153846154,0
0,6,54.000000000000014,0
0,7,62.84615384615386,36
0,8,62.423076923076934,36
0,9,59.769230769230774,36
0,10,65.34615384615381,36
0,11,64.19230769230772,36
0,12,62.03846153846154,36
0,13,62.88461538461536,36
0,14,63.30769230769231,36
0,15,63.346153846153854,36
0,16,63.42307692307691,36
0,17,64.30769230769232,36
0,18,58.500000000000014,36
0,19,60.11538461538461,36
0,20,65.46153846153847,36
0,21,66.84615384615384,36
0,22,67.96153846153845,48
0,23,68.30769230769234,48
0,24,62.846153846153825,48
0,25,71.07692307692305,48
0,26,65.00000000000001,48
0,27,63.61538461538462,48
0,28,67.42307692307693,48
0,29,69.73076923076923,48
0,30,67.00000000000003,66
0,31,65.6923076923077,66
0,32,68.34615384615384,72
0,33,72.80769230769226,168
0,34,73.0769230769231,168
0,35,72.0,168
0,36,74.11538461538463,168
0,37,75.88461538461539,168
0,38,71.46153846153844,174
0,39,70.30769230769232,174
0,40,74.11538461538466,174
0,41,75.61538461538464,186
0,42,74.53846153846153,186
0,43,74.57692307692308,186
0,44,67.73076923076923,186
0,45,78.61538461538461,186
0,46,75.5769230769231,186
0,47,78.26923076923079,198
0,48,73.11538461538461,198
0,49,72.53846153846153,198
0,50,79.53846153846155,198
1,1,58.69230769230769,0
1,2,57.11538461538459,0
1,3,58.99999999999999,0
1,4,59.73076923076923,0
1,5,61.65384615384614,6
1,6,60.30769230769229,6
1,7,61.153846153846146,6
1,8,63.49999999999999,54
1,9,100.53846153846152,54
1,10,98.61538461538463,66
1,11,100.15384615384613,66
1,12,96.96153846153842,66
1,13,104.0384615384615,66
1,14,94.6153846153846,66
1,15,107.46153846153842,72
1,16,111.46153846153844,72
1,17,102.23076923076925,72
1,18,107.53846153846152,72
1,19,98.65384615384616,72
1,20,116.30769230769222,72
1,21,101.88461538461533,72
1,22,89.57692307692305,78
1,23,103.80769230769228,102
1,24,110.65384615384613,114
1,25,114.84615384615381,138
1,26,109.88461538461537,168
1,27,112.84615384615381,168
1,28,112.34615384615381,168
1,29,97.99999999999997,180
1,30,105.7307692307692,186
1,31,107.6923076923077,198
1,32,103.07692307692302,210
1,33,112.26923076923067,210
1,34,121.6153846153846,216
1,35,106.96153846153842,216
1,36,127.46153846153847,216
1,37,109.8461538461538,216
1,38,110.65384615384608,252
1,39,109.76923076923073,252
1,40,120.5,252
1,41,107.9230769230769,252
1,42,108.46153846153851,252
1,43,105.11538461538456,252
1,44,114.19230769230768,252
1,45,108.34615384615384,252
1,46,119.73076923076921,276
1,47,123.76923076923077,276
1,48,127.15384615384613,276
1,49,121.19230769230766,276
1,50,131.4615384615384,276
