agentid,step,ExpectedQvalue,CumulativeReward
0,1,88.58333333333334,0
0,2,95.4444444444445,18
0,3,81.19444444444444,30
0,4,90.83333333333336,30
0,5,93.38888888888889,30
0,6,85.33333333333331,36
0,7,81.80555555555553,48
0,8,80.86111111111111,54
0,9,93.38888888888891,78
0,10,98.77777777777779,90
0,11,109.5555555555556,126
0,12,100.52777777777777,138
0,13,143.97222222222223,162
0,14,150.83333333333334,162
0,15,146.44444444444443,186
0,16,141.7777777777778,186
0,17,160.30555555555557,192
0,18,150.16666666666666,210
0,19,141.72222222222223,210
0,20,138.08333333333334,210
0,21,153.2222222222222,264
0,22,117.86111111111113,264
0,23,133.13888888888889,270
0,24,128.72222222222226,276
0,25,163.22222222222226,324
0,26,159.55555555555554,336
0,27,163.08333333333337,408
0,28,167.08333333333337,426
0,29,175.30555555555566,480
0,30,160.58333333333337,486
0,31,167.22222222222223,534
0,32,154.0,534
0,33,147.41666666666677,564
0,34,173.47222222222223,576
0,35,168.08333333333337,594
0,36,165.0555555555556,630
0,37,177.30555555555554,636
0,38,166.52777777777786,648
0,39,168.05555555555566,660
0,40,177.77777777777789,666
0,41,159.86111111111123,672
0,42,180.97222222222223,684
0,43,172.3333333333334,702
0,44,167.33333333333331,708
0,45,174.3888888888889,714
0,46,163.75,726
0,47,165.80555555555563,732
0,48,162.30555555555566,750
0,49,174.5277777777778,840
0,50,181.91666666666674,846
