grid_x,grid_y,agent_0,agent_1
0,1,0,0
7,0,1,0
3,1,0,6
1,4,1,3
7,4,6,3
2,0,0,3
7,7,0,0
7,3,4,5
4,0,0,4
2,7,0,2
4,1,1,2
4,3,3,0
4,7,1,0
