grid_x,grid_y,agent_0,agent_1
0,1,0,0
7,0,0,12
3,1,0,6
1,4,1,0
7,4,2,0
2,0,0,2
7,7,0,0
7,3,2,0
4,0,0,9
2,7,5,0
4,1,0,2
4,3,1,0
4,7,2,0
