agentid,step,ExpectedQvalue,CumulativeReward
0,1,84.91666666666669,0
0,2,91.83333333333334,0
0,3,89.27777777777777,0
0,4,90.49999999999997,12
0,5,105.16666666666667,36
0,6,100.47222222222223,42
0,7,82.52777777777783,66
0,8,77.86111111111113,72
0,9,72.72222222222221,72
0,10,79.3611111111111,84
0,11,74.58333333333339,84
0,12,79.02777777777777,84
0,13,74.3055555555556,84
0,14,76.41666666666667,84
0,15,76.58333333333334,96
0,16,71.72222222222224,96
0,17,79.36111111111111,96
0,18,78.80555555555556,126
0,19,79.91666666666667,126
0,20,75.80555555555557,180
0,21,77.66666666666669,252
0,22,81.58333333333333,318
0,23,83.36111111111113,318
0,24,88.75,318
0,25,90.08333333333337,318
0,26,86.86111111111111,318
0,27,87.77777777777781,318
0,28,88.83333333333337,318
0,29,89.99999999999999,342
0,30,103.55555555555553,342
0,31,112.08333333333333,348
0,32,161.05555555555563,414
0,33,149.3055555555556,420
0,34,165.44444444444454,426
0,35,177.6666666666667,426
0,36,174.16666666666674,444
0,37,158.9166666666667,456
0,38,152.86111111111117,456
0,39,174.08333333333337,456
0,40,155.6944444444444,456
0,41,160.8888888888889,456
0,42,152.1388888888889,456
0,43,170.3888888888889,456
0,44,152.94444444444443,480
0,45,153.9722222222222,504
0,46,150.1666666666667,510
0,47,160.69444444444454,510
0,48,156.3333333333334,510
0,49,181.61111111111111,510
0,50,172.388888888889,522
