grid_x,grid_y,agent_0,agent_1
0,1,1,0
7,0,0,0
3,1,1,4
1,4,2,0
7,4,5,6
2,0,2,2
7,7,0,0
7,3,2,4
4,0,0,1
2,7,5,0
4,1,0,2
4,3,0,8
4,7,2,0
