grid_x,grid_y,agent_0,agent_1
0,1,0,0
7,0,0,2
3,1,5,8
1,4,0,0
7,4,3,0
2,0,0,2
7,7,6,0
7,3,1,4
4,0,3,3
2,7,0,0
4,1,2,3
4,3,1,2
4,7,0,0
