grid_x,grid_y,agent_0,agent_1
0,1,0,6
7,0,1,0
3,1,1,5
1,4,0,0
7,4,5,1
2,0,0,7
7,7,10,1
7,3,5,0
4,0,0,2
2,7,0,0
4,1,0,2
4,3,3,0
4,7,0,0
