agentid,step,ExpectedQvalue,CumulativeReward
0,1,57.115384615384635,0
0,2,54.19230769230771,18
0,3,63.73076923076922,30
0,4,57.80769230769232,36
0,5,81.15384615384609,48
0,6,100.57692307692304,54
0,7,87.57692307692305,60
0,8,78.88461538461536,72
0,9,98.19230769230771,78
0,10,83.19230769230771,78
0,11,89.6923076923077,90
0,12,86.76923076923079,90
0,13,79.15384615384613,102
0,14,81.26923076923073,108
0,15,85.84615384615387,114
0,16,88.92307692307692,114
0,17,94.30769230769224,120
0,18,90.49999999999996,126
0,19,80.96153846153848,132
0,20,88.1153846153846,138
0,21,94.11538461538457,144
0,22,87.6153846153846,150
0,23,103.73076923076921,156
0,24,99.15384615384612,168
0,25,87.1153846153846,168
0,26,87.73076923076921,168
0,27,95.07692307692307,168
0,28,84.3846153846154,180
0,29,88.11538461538457,192
0,30,95.88461538461537,198
0,31,85.34615384615383,204
0,32,84.6153846153846,222
0,33,85.46153846153841,222
0,34,94.99999999999999,228
0,35,89.6153846153846,228
0,36,98.49999999999997,228
0,37,95.38461538461537,234
0,38,90.34615384615381,240
0,39,96.19230769230766,240
0,40,83.61538461538457,246
0,41,98.26923076923067,246
0,42,88.23076923076918,252
0,43,90.53846153846152,252
0,44,96.96153846153842,252
0,45,90.96153846153841,264
0,46,85.07692307692307,270
0,47,92.19230769230762,270
0,48,87.3461538461538,282
0,49,90.15384615384612,282
0,50,81.07692307692308,294
