grid_x,grid_y,agent_0,agent_1
2,2,2,6
1,2,3,6
2,1,1,3
2,3,1,6
3,2,2,3
1,1,4,6
1,3,2,3
3,1,0,1
3,3,1,2
5,5,6,0
4,5,1,0
5,4,0,0
5,6,2,0
6,5,1,0
4,4,2,1
4,6,2,0
6,4,0,0
6,6,7,0
