grid_x,grid_y,agent_0,agent_1
0,1,0,2
7,0,0,0
3,1,0,0
1,4,0,4
7,4,0,0
2,0,0,2
7,7,2,2
7,3,0,0
4,0,0,0
2,7,9,10
4,1,0,1
4,3,0,0
4,7,11,5
