grid_x,grid_y,agent_0,agent_1
0,1,0,4
7,0,0,0
3,1,0,4
1,4,0,0
7,4,30,5
2,0,0,6
7,7,1,0
7,3,16,9
4,0,0,7
2,7,0,0
4,1,0,1
4,3,0,5
4,7,1,0
