agentid,step,ExpectedQvalue,CumulativeReward
0,1,78.33333333333333,0
0,2,80.11111111111114,0
0,3,78.22222222222223,6
0,4,80.52777777777776,12
0,5,82.88888888888889,42
0,6,79.08333333333336,42
0,7,86.11111111111111,42
0,8,87.77777777777773,60
0,9,87.72222222222224,60
0,10,76.3888888888889,96
0,11,75.97222222222221,114
0,12,80.61111111111114,138
0,13,83.86111111111111,162
0,14,77.52777777777777,174
0,15,92.30555555555554,192
0,16,89.97222222222226,246
0,17,89.94444444444446,276
0,18,83.25,306
0,19,89.6666666666667,306
0,20,85.83333333333331,342
0,21,82.63888888888887,396
0,22,83.66666666666671,456
0,23,83.13888888888889,468
0,24,84.13888888888889,498
0,25,83.7777777777778,510
0,26,87.94444444444449,546
0,27,85.58333333333333,564
0,28,85.99999999999997,588
0,29,87.41666666666661,606
0,30,90.13888888888886,636
0,31,87.77777777777781,714
0,32,85.86111111111111,732
0,33,86.97222222222227,738
0,34,96.58333333333339,738
0,35,86.05555555555557,816
0,36,82.13888888888889,918
0,37,86.97222222222223,966
0,38,89.91666666666669,1050
0,39,141.91666666666669,1122
0,40,110.52777777777779,1128
0,41,161.72222222222223,1128
0,42,146.1111111111111,1128
0,43,137.3055555555556,1128
0,44,147.72222222222223,1128
0,45,146.7777777777778,1140
0,46,130.58333333333337,1242
0,47,124.19444444444446,1296
0,48,164.1944444444445,1302
0,49,164.1944444444445,1350
0,50,174.8055555555556,1362
