grid_x,grid_y,agent_0,agent_1
2,2,0,1
1,2,8,0
2,1,2,2
2,3,9,1
3,2,3,2
1,1,0,0
1,3,0,0
3,1,2,2
3,3,1,3
5,5,2,14
4,5,2,2
5,4,9,3
5,6,0,2
6,5,7,0
4,4,2,5
4,6,1,2
6,4,0,1
6,6,2,10
