agentid,step,ExpectedQvalue,CumulativeReward
0,1,57.88461538461539,0
0,2,53.15384615384613,0
0,3,53.192307692307665,0
0,4,58.57692307692307,6
0,5,63.38461538461538,6
0,6,60.26923076923075,6
0,7,58.69230769230767,6
0,8,56.307692307692314,30
0,9,64.15384615384613,36
0,10,57.84615384615383,36
0,11,59.923076923076934,36
0,12,60.153846153846175,84
0,13,63.961538461538474,84
0,14,55.15384615384615,96
0,15,65.49999999999999,96
0,16,67.96153846153847,132
0,17,66.4230769230769,168
0,18,66.15384615384616,168
0,19,64.23076923076925,168
0,20,65.84615384615384,168
0,21,69.3846153846154,168
0,22,60.23076923076921,174
0,23,63.384615384615394,174
0,24,70.5384615384615,198
0,25,71.84615384615388,198
0,26,70.5769230769231,204
0,27,78.11538461538464,204
0,28,70.69230769230765,204
0,29,73.73076923076924,204
0,30,77.15384615384616,222
0,31,79.11538461538463,246
0,32,68.19230769230768,252
0,33,75.42307692307695,252
0,34,75.0,252
0,35,79.19230769230774,270
0,36,77.1153846153846,270
0,37,79.92307692307693,282
0,38,67.30769230769229,282
0,39,71.5769230769231,288
0,40,84.3076923076923,318
0,41,79.65384615384615,318
0,42,81.99999999999997,444
0,43,87.65384615384622,444
0,44,83.6923076923077,444
0,45,77.53846153846155,444
0,46,84.6923076923077,564
0,47,83.61538461538461,564
0,48,84.76923076923077,678
0,49,85.07692307692307,684
0,50,87.50000000000001,690
1,1,59.0,0
1,2,60.92307692307692,6
1,3,57.65384615384616,6
1,4,58.03846153846154,18
1,5,57.46153846153847,18
1,6,62.53846153846153,18
1,7,62.538461538461554,42
1,8,71.57692307692305,60
1,9,117.8076923076923,66
1,10,122.1538461538462,96
1,11,100.57692307692305,156
1,12,124.26923076923072,162
1,13,108.61538461538461,162
1,14,113.30769230769229,162
1,15,121.76923076923079,162
1,16,127.38461538461537,162
1,17,111.30769230769234,186
1,18,111.19230769230766,198
1,19,111.99999999999996,198
1,20,113.4615384615385,204
1,21,110.38461538461539,228
1,22,107.15384615384612,228
1,23,112.03846153846159,234
1,24,99.65384615384613,240
1,25,133.3461538461538,252
1,26,120.03846153846162,258
1,27,111.96153846153844,258
1,28,117.92307692307693,258
1,29,114.49999999999997,282
1,30,116.19230769230772,282
1,31,97.65384615384619,288
1,32,111.5769230769231,288
1,33,115.8076923076923,288
1,34,110.11538461538464,336
1,35,104.53846153846152,336
1,36,109.11538461538461,444
1,37,127.69230769230775,444
1,38,112.46153846153847,444
1,39,107.61538461538466,570
1,40,128.11538461538458,570
1,41,111.19230769230774,570
1,42,123.96153846153845,570
1,43,108.50000000000003,570
1,44,117.8076923076923,570
1,45,106.84615384615384,570
1,46,120.4230769230769,570
1,47,110.46153846153844,570
1,48,121.1153846153846,570
1,49,126.03846153846152,570
1,50,122.07692307692312,570
