grid_x,grid_y,agent_0,agent_1
0,1,0,0
7,0,1,0
3,1,3,7
1,4,0,5
7,4,17,0
2,0,3,3
7,7,0,0
7,3,14,0
4,0,3,2
2,7,0,0
4,1,1,7
4,3,0,0
4,7,0,0
