grid_x,grid_y,agent_0,agent_1
0,1,0,3
7,0,0,0
3,1,1,2
1,4,0,1
7,4,14,18
2,0,1,0
7,7,0,0
7,3,15,20
4,0,1,0
2,7,0,0
4,1,2,0
4,3,8,1
4,7,0,0
