grid_x,grid_y,agent_0,agent_1
0,1,2,2
7,0,0,0
3,1,7,11
1,4,0,2
7,4,15,0
2,0,4,5
7,7,0,0
7,3,13,0
4,0,2,9
2,7,0,0
4,1,2,6
4,3,1,5
4,7,0,0
