agentid,step,ExpectedQvalue,CumulativeReward
0,1,82.75000000000001,0
0,2,84.91666666666667,0
0,3,81.61111111111116,0
0,4,79.55555555555556,0
0,5,85.44444444444447,0
0,6,91.9166666666667,0
0,7,84.50000000000001,0
0,8,87.13888888888889,0
0,9,81.91666666666664,0
0,10,81.72222222222221,0
0,11,89.80555555555549,0
0,12,87.25000000000001,0
0,13,80.55555555555553,0
0,14,85.33333333333336,0
0,15,83.22222222222224,36
0,16,101.61111111111114,126
0,17,103.02777777777777,162
0,18,95.38888888888894,174
0,19,99.55555555555557,174
0,20,177.19444444444454,180
0,21,154.86111111111117,222
0,22,151.69444444444446,222
0,23,153.9722222222223,252
0,24,158.72222222222229,252
0,25,172.94444444444454,270
0,26,167.2777777777779,276
0,27,165.16666666666677,282
0,28,149.02777777777783,288
0,29,162.91666666666683,288
0,30,171.19444444444454,294
0,31,145.3888888888889,372
0,32,157.33333333333348,408
0,33,184.66666666666674,408
0,34,176.19444444444446,408
0,35,194.91666666666666,504
0,36,184.0833333333334,606
0,37,182.94444444444457,702
0,38,169.33333333333326,762
0,39,177.0277777777778,780
0,40,172.11111111111111,816
0,41,180.8888888888889,870
0,42,162.11111111111114,912
0,43,170.4166666666668,912
0,44,183.33333333333346,930
0,45,173.80555555555557,948
0,46,178.91666666666674,1044
0,47,160.00000000000003,1050
0,48,151.55555555555554,1050
0,49,154.8888888888889,1050
0,50,218.55555555555563,1056
