agentid,step,ExpectedQvalue,CumulativeReward
0,1,84.52777777777779,0
0,2,84.3888888888889,0
0,3,81.72222222222223,0
0,4,80.94444444444446,0
0,5,92.22222222222224,18
0,6,92.6111111111111,36
0,7,90.38888888888886,48
0,8,92.36111111111114,48
0,9,91.55555555555557,54
0,10,97.30555555555554,54
0,11,87.38888888888883,90
0,12,124.30555555555564,96
0,13,126.9166666666667,96
0,14,124.61111111111114,96
0,15,122.5277777777778,96
0,16,134.6111111111112,96
0,17,128.47222222222223,96
0,18,123.63888888888897,96
0,19,129.69444444444449,96
0,20,124.44444444444451,102
0,21,139.38888888888889,102
0,22,123.44444444444447,102
0,23,132.9444444444445,132
0,24,127.36111111111114,132
0,25,129.0277777777778,150
0,26,131.0277777777778,150
0,27,117.80555555555559,150
0,28,124.75000000000004,150
0,29,130.5277777777778,150
0,30,128.19444444444443,150
0,31,125.44444444444447,150
0,32,125.58333333333337,150
0,33,129.91666666666666,150
0,34,131.97222222222226,150
0,35,124.6944444444445,150
0,36,125.22222222222227,156
0,37,116.30555555555559,156
0,38,126.41666666666667,180
0,39,130.80555555555563,210
0,40,128.91666666666669,210
0,41,123.08333333333341,216
0,42,127.888888888889,222
0,43,132.3611111111111,228
0,44,158.91666666666674,240
0,45,159.4444444444445,246
0,46,160.19444444444446,270
0,47,148.8888888888889,270
0,48,155.9444444444444,276
0,49,162.0,288
0,50,143.22222222222214,300
1,1,84.08333333333333,6
1,2,102.24999999999999,18
1,3,93.41666666666664,18
1,4,93.75000000000001,24
1,5,92.13888888888886,30
1,6,101.80555555555554,36
1,7,100.05555555555554,36
1,8,87.44444444444444,36
1,9,94.02777777777779,36
1,10,101.80555555555551,48
1,11,106.36111111111111,48
1,12,104.61111111111109,54
1,13,93.36111111111109,54
1,14,98.47222222222217,54
1,15,92.74999999999997,54
1,16,98.80555555555557,54
1,17,95.5,60
1,18,102.22222222222226,60
1,19,100.94444444444446,60
1,20,104.50000000000001,60
1,21,102.88888888888883,90
1,22,92.77777777777779,114
1,23,94.47222222222223,174
1,24,93.52777777777776,216
1,25,117.69444444444447,276
1,26,109.97222222222219,342
1,27,95.80555555555554,342
1,28,96.9722222222222,342
1,29,100.44444444444447,348
1,30,99.44444444444446,354
1,31,98.08333333333337,366
1,32,102.47222222222221,378
1,33,87.63888888888889,402
1,34,118.33333333333336,468
1,35,96.27777777777779,480
1,36,99.88888888888887,480
1,37,97.49999999999996,480
1,38,111.9722222222222,522
1,39,110.47222222222223,522
1,40,121.58333333333327,528
1,41,108.63888888888887,540
1,42,119.49999999999997,540
1,43,101.38888888888889,576
1,44,116.91666666666666,594
1,45,119.24999999999999,612
1,46,114.52777777777771,612
1,47,113.30555555555557,612
1,48,118.7777777777778,678
1,49,120.80555555555559,708
1,50,117.0,858
