agentid,step,ExpectedQvalue,CumulativeReward
0,1,81.5,0
0,2,87.83333333333334,0
0,3,84.02777777777774,0
0,4,82.72222222222223,0
0,5,89.27777777777777,0
0,6,87.44444444444444,0
0,7,82.13888888888889,0
0,8,87.66666666666666,0
0,9,84.19444444444443,0
0,10,85.99999999999997,30
0,11,87.08333333333334,30
0,12,86.2777777777778,30
0,13,88.88888888888889,30
0,14,76.91666666666667,30
0,15,84.49999999999999,30
0,16,81.91666666666666,30
0,17,86.19444444444443,30
0,18,85.13888888888887,30
0,19,88.80555555555554,36
0,20,84.30555555555559,36
0,21,89.25,36
0,22,83.3888888888889,36
0,23,82.69444444444444,36
0,24,87.63888888888893,36
0,25,84.16666666666666,36
0,26,78.72222222222223,42
0,27,81.33333333333334,42
0,28,77.75000000000003,42
0,29,81.69444444444441,48
0,30,74.47222222222227,54
0,31,87.44444444444443,54
0,32,86.80555555555556,54
0,33,75.30555555555556,54
0,34,85.22222222222224,60
0,35,81.16666666666667,60
0,36,79.80555555555554,72
0,37,78.19444444444447,78
0,38,85.77777777777777,78
0,39,83.66666666666673,78
0,40,80.00000000000001,84
0,41,85.05555555555556,84
0,42,87.27777777777776,84
0,43,84.94444444444443,84
0,44,83.63888888888889,84
0,45,86.38888888888886,90
0,46,79.61111111111113,96
0,47,77.0,96
0,48,79.94444444444447,120
0,49,77.47222222222224,138
0,50,78.1111111111111,144
1,1,82.5277777777778,0
1,2,82.94444444444444,0
1,3,90.75000000000003,0
1,4,86.27777777777777,0
1,5,85.00000000000001,0
1,6,90.80555555555557,6
1,7,96.13888888888893,12
1,8,96.4444444444444,12
1,9,98.00000000000007,12
1,10,89.74999999999999,12
1,11,97.80555555555556,12
1,12,95.16666666666661,42
1,13,99.11111111111106,54
1,14,83.86111111111109,54
1,15,85.22222222222223,54
1,16,91.16666666666667,54
1,17,93.72222222222223,60
1,18,104.97222222222226,96
1,19,110.13888888888891,108
1,20,117.00000000000004,144
1,21,112.58333333333336,186
1,22,129.5833333333333,204
1,23,120.27777777777776,204
1,24,125.7777777777778,204
1,25,152.52777777777789,228
1,26,151.97222222222223,234
1,27,146.47222222222217,258
1,28,144.5555555555556,282
1,29,144.55555555555554,282
1,30,142.88888888888897,318
1,31,152.91666666666666,318
1,32,144.88888888888889,324
1,33,155.22222222222226,324
1,34,154.9444444444444,324
1,35,169.88888888888886,324
1,36,151.86111111111111,324
1,37,141.50000000000003,324
1,38,141.25,342
1,39,190.6944444444444,366
1,40,192.0833333333334,372
1,41,181.50000000000014,402
1,42,176.1666666666667,420
1,43,180.47222222222229,432
1,44,179.44444444444449,456
1,45,181.5,486
1,46,189.16666666666669,492
1,47,181.4166666666667,504
1,48,186.08333333333331,516
1,49,191.99999999999991,552
1,50,196.08333333333331,552
