agentid,step,ExpectedQvalue,CumulativeReward
0,1,78.30555555555556,0
0,2,82.33333333333334,0
0,3,86.72222222222224,0
0,4,85.11111111111116,0
0,5,83.30555555555556,0
0,6,83.19444444444446,0
0,7,80.11111111111109,0
0,8,91.77777777777779,0
0,9,86.08333333333336,0
0,10,87.6944444444444,0
0,11,87.41666666666666,0
0,12,83.2777777777778,0
0,13,87.3611111111111,0
0,14,85.2222222222222,0
0,15,86.3888888888889,0
0,16,88.75000000000001,0
0,17,80.5,0
0,18,85.91666666666666,0
0,19,87.63888888888889,0
0,20,95.08333333333337,0
0,21,91.52777777777777,0
0,22,89.72222222222223,0
0,23,94.30555555555557,0
0,24,80.13888888888889,0
0,25,87.69444444444443,0
0,26,88.75,0
0,27,84.55555555555554,0
0,28,84.16666666666664,0
0,29,85.77777777777773,0
0,30,86.72222222222224,0
0,31,89.02777777777773,0
0,32,86.27777777777779,0
0,33,97.80555555555554,66
0,34,94.24999999999991,186
0,35,98.97222222222226,216
0,36,147.3055555555556,216
0,37,133.05555555555557,228
0,38,141.91666666666669,228
0,39,144.88888888888889,228
0,40,145.63888888888889,234
0,41,141.0,288
0,42,145.33333333333337,372
0,43,142.86111111111114,372
0,44,154.91666666666669,372
0,45,155.47222222222223,372
0,46,147.1944444444444,372
0,47,153.4166666666667,372
0,48,158.97222222222226,372
0,49,150.05555555555563,372
0,50,149.8333333333334,372
1,1,85.63888888888886,0
1,2,92.47222222222221,0
1,3,78.94444444444446,0
1,4,84.22222222222221,0
1,5,85.83333333333334,0
1,6,86.36111111111113,0
1,7,87.13888888888891,0
1,8,87.25,0
1,9,80.75,0
1,10,82.97222222222221,0
1,11,83.91666666666669,12
1,12,84.88888888888887,12
1,13,85.94444444444444,12
1,14,75.52777777777776,12
1,15,83.33333333333333,12
1,16,81.80555555555559,12
1,17,81.0,12
1,18,87.0,12
1,19,88.72222222222224,12
1,20,96.3888888888889,12
1,21,78.63888888888887,12
1,22,90.05555555555553,12
1,23,88.94444444444443,12
1,24,92.05555555555553,12
1,25,84.27777777777779,12
1,26,84.86111111111114,12
1,27,88.66666666666667,12
1,28,90.55555555555553,12
1,29,88.33333333333339,12
1,30,87.66666666666664,12
1,31,90.66666666666666,12
1,32,91.6111111111111,12
1,33,78.72222222222221,12
1,34,91.86111111111107,12
1,35,101.0833333333333,96
1,36,97.44444444444446,144
1,37,99.52777777777779,204
1,38,101.69444444444441,294
1,39,108.55555555555561,372
1,40,105.97222222222226,372
1,41,86.91666666666663,372
1,42,133.30555555555557,384
1,43,125.63888888888889,402
1,44,136.1111111111112,408
1,45,137.75000000000006,414
1,46,139.94444444444443,426
1,47,136.9444444444445,432
1,48,132.55555555555563,444
1,49,149.61111111111114,450
1,50,136.66666666666674,456
