agentid,step,ExpectedQvalue,CumulativeReward
0,1,89.02777777777777,0
0,2,88.72222222222224,0
0,3,85.50000000000003,0
0,4,84.94444444444449,0
0,5,86.75000000000001,0
0,6,94.19444444444447,0
0,7,87.72222222222221,0
0,8,86.72222222222224,0
0,9,87.11111111111111,0
0,10,81.6388888888889,0
0,11,93.74999999999999,0
0,12,88.88888888888889,0
0,13,84.22222222222224,0
0,14,87.47222222222224,0
0,15,95.55555555555556,48
0,16,96.52777777777777,48
0,17,88.25000000000001,48
0,18,91.8888888888889,48
0,19,92.58333333333333,48
0,20,103.0833333333333,48
0,21,100.77777777777777,48
0,22,93.5555555555556,48
0,23,96.99999999999997,48
0,24,98.41666666666666,48
0,25,97.66666666666667,48
0,26,107.9722222222222,48
0,27,91.66666666666667,48
0,28,96.13888888888887,48
0,29,96.41666666666667,48
0,30,100.30555555555559,48
0,31,89.72222222222221,48
0,32,97.72222222222224,48
0,33,102.63888888888893,84
0,34,91.44444444444443,102
0,35,91.69444444444447,102
0,36,97.11111111111116,102
0,37,110.36111111111107,162
0,38,97.55555555555559,162
0,39,97.19444444444449,162
0,40,92.47222222222223,162
0,41,100.25000000000001,162
0,42,91.83333333333337,162
0,43,100.80555555555559,192
0,44,102.66666666666666,210
0,45,96.58333333333331,312
0,46,112.33333333333333,330
0,47,125.83333333333337,414
0,48,139.25000000000003,516
0,49,150.66666666666669,516
0,50,138.44444444444446,522
1,1,90.30555555555559,0
1,2,81.75,0
1,3,91.86111111111107,0
1,4,94.3888888888889,0
1,5,86.61111111111113,0
1,6,82.24999999999999,0
1,7,86.77777777777781,18
1,8,93.05555555555551,36
1,9,89.94444444444447,54
1,10,107.94444444444446,78
1,11,122.47222222222224,78
1,12,134.00000000000003,78
1,13,124.24999999999997,84
1,14,120.9444444444445,84
1,15,140.52777777777783,84
1,16,130.27777777777783,84
1,17,129.55555555555557,96
1,18,131.27777777777777,96
1,19,131.44444444444446,96
1,20,125.4444444444445,102
1,21,130.16666666666666,102
1,22,123.69444444444443,102
1,23,122.33333333333339,102
1,24,135.63888888888889,132
1,25,135.3055555555556,150
1,26,120.47222222222216,198
1,27,124.61111111111111,204
1,28,125.72222222222233,204
1,29,122.5,204
1,30,126.88888888888891,210
1,31,120.44444444444446,294
1,32,125.00000000000003,360
1,33,126.19444444444449,366
1,34,122.41666666666667,414
1,35,135.30555555555557,414
1,36,131.58333333333334,414
1,37,136.2777777777778,414
1,38,128.75000000000003,414
1,39,137.63888888888889,414
1,40,142.5,426
1,41,135.55555555555557,468
1,42,127.97222222222223,504
1,43,131.66666666666669,546
1,44,128.44444444444446,618
1,45,137.3888888888889,624
1,46,135.30555555555557,624
1,47,136.77777777777777,636
1,48,135.08333333333331,636
1,49,143.08333333333331,636
1,50,130.25,642
