agentid,step,ExpectedQvalue,CumulativeReward
0,1,79.55555555555557,6
0,2,91.44444444444444,6
0,3,92.94444444444441,6
0,4,90.83333333333337,12
0,5,93.30555555555557,12
0,6,97.58333333333339,24
0,7,92.27777777777774,24
0,8,90.99999999999999,24
0,9,88.75000000000001,30
0,10,84.38888888888891,42
0,11,92.66666666666669,42
0,12,96.83333333333334,54
0,13,107.91666666666669,102
0,14,101.77777777777776,132
0,15,121.75000000000004,132
0,16,95.75000000000004,174
0,17,154.7222222222222,180
0,18,151.3333333333334,186
0,19,147.00000000000006,234
0,20,147.9166666666667,240
0,21,167.6666666666667,240
0,22,156.11111111111117,240
0,23,162.6666666666667,246
0,24,161.11111111111111,252
0,25,164.6111111111112,258
0,26,156.22222222222234,264
0,27,157.1666666666667,264
0,28,163.94444444444446,306
0,29,176.41666666666669,348
0,30,179.00000000000006,348
0,31,179.61111111111114,348
0,32,177.02777777777789,366
0,33,181.8888888888891,378
0,34,177.2500000000001,390
0,35,173.4722222222222,396
0,36,177.47222222222226,396
0,37,174.19444444444449,402
0,38,166.33333333333346,426
0,39,171.1944444444446,426
0,40,176.30555555555566,432
0,41,173.8611111111111,450
0,42,178.5000000000001,456
0,43,178.50000000000006,456
0,44,174.63888888888894,456
0,45,172.16666666666669,456
0,46,179.63888888888894,528
0,47,182.25,576
0,48,176.88888888888886,642
0,49,143.55555555555557,738
0,50,142.75000000000003,738
1,1,94.19444444444443,12
1,2,81.72222222222223,12
1,3,79.8055555555556,18
1,4,102.36111111111106,30
1,5,119.58333333333336,48
1,6,118.83333333333339,54
1,7,123.6388888888889,54
1,8,115.75000000000001,54
1,9,126.22222222222227,84
1,10,122.86111111111114,90
1,11,129.36111111111117,102
1,12,127.00000000000004,120
1,13,121.52777777777781,126
1,14,134.0833333333334,126
1,15,123.30555555555564,132
1,16,133.30555555555557,138
1,17,128.11111111111114,138
1,18,124.02777777777777,138
1,19,123.97222222222229,138
1,20,121.91666666666673,138
1,21,87.86111111111109,186
1,22,134.44444444444449,192
1,23,141.91666666666669,192
1,24,140.13888888888883,198
1,25,134.22222222222229,198
1,26,142.99999999999997,210
1,27,129.50000000000006,216
1,28,135.63888888888889,216
1,29,154.33333333333334,222
1,30,143.86111111111111,234
1,31,127.36111111111114,240
1,32,75.05555555555557,246
1,33,70.86111111111116,246
1,34,80.3888888888889,246
1,35,71.16666666666669,270
1,36,69.80555555555556,270
1,37,73.47222222222219,270
1,38,76.11111111111111,270
1,39,80.8888888888889,270
1,40,79.88888888888886,270
1,41,72.41666666666669,270
1,42,78.69444444444447,276
1,43,75.3611111111111,276
1,44,79.19444444444449,276
1,45,85.25,300
1,46,80.6666666666667,300
1,47,79.08333333333337,312
1,48,75.25,312
1,49,80.80555555555557,312
1,50,81.27777777777781,312
