grid_x,grid_y,agent_0,agent_1
2,2,0,0
1,2,0,0
2,1,0,0
2,3,0,0
3,2,0,0
1,1,0,0
1,3,0,0
3,1,0,0
3,3,0,0
5,5,10,4
4,5,6,10
5,4,7,2
5,6,6,13
6,5,7,6
4,4,3,3
4,6,4,3
6,4,0,3
6,6,6,2
