grid_x,grid_y,agent_0,agent_1
2,2,8,4
1,2,3,2
2,1,4,3
2,3,4,2
3,2,6,5
1,1,2,1
1,3,10,0
3,1,3,4
3,3,2,6
5,5,0,3
4,5,1,3
5,4,1,1
5,6,0,4
6,5,0,2
4,4,0,4
4,6,0,1
6,4,0,0
6,6,0,1
