grid_x,grid_y,agent_0,agent_1
2,2,4,1
1,2,6,3
2,1,1,3
2,3,6,3
3,2,3,3
1,1,0,0
1,3,1,0
3,1,0,2
3,3,4,0
5,5,2,2
4,5,2,3
5,4,2,1
5,6,3,4
6,5,4,2
4,4,4,2
4,6,2,0
6,4,1,1
6,6,2,2
