grid_x,grid_y,agent_0,agent_1
0,1,0,1
7,0,0,2
3,1,4,7
1,4,0,0
7,4,8,0
2,0,0,2
7,7,0,0
7,3,4,0
4,0,2,11
2,7,2,0
4,1,2,8
4,3,6,0
4,7,0,0
