grid_x,grid_y,agent_0,agent_1
2,2,1,1
1,2,0,1
2,1,1,1
2,3,1,7
3,2,1,8
1,1,0,4
1,3,0,0
3,1,1,0
3,3,1,4
5,5,3,1
4,5,7,3
5,4,3,1
5,6,8,2
6,5,2,0
4,4,5,2
4,6,1,5
6,4,0,0
6,6,1,1
