grid_x,grid_y,agent_0,agent_1
2,2,2,6
1,2,3,4
2,1,3,5
2,3,1,1
3,2,2,1
1,1,1,6
1,3,0,0
3,1,3,3
3,3,0,2
5,5,3,1
4,5,1,1
5,4,2,3
5,6,9,0
6,5,7,3
4,4,2,0
4,6,2,1
6,4,1,0
6,6,1,1
