grid_x,grid_y,agent_0,agent_1
2,2,6,3
1,2,1,0
2,1,1,0
2,3,2,0
3,2,2,2
1,1,0,1
1,3,5,2
3,1,4,1
3,3,5,3
5,5,2,1
4,5,2,5
5,4,1,4
5,6,3,11
6,5,0,4
4,4,1,2
4,6,4,3
6,4,0,2
6,6,0,2
