grid_x,grid_y,agent_0,agent_1
2,2,1,1
1,2,1,12
2,1,4,8
2,3,4,8
3,2,7,2
1,1,4,2
1,3,2,1
3,1,4,1
3,3,2,3
5,5,6,4
4,5,2,0
5,4,0,1
5,6,1,1
6,5,0,0
4,4,2,0
4,6,4,1
6,4,1,2
6,6,0,0
