agentid,step,ExpectedQvalue,CumulativeReward
0,1,85.80555555555556,0
0,2,91.19444444444443,0
0,3,84.22222222222226,0
0,4,92.7777777777778,6
0,5,88.9444444444444,12
0,6,91.30555555555553,12
0,7,88.11111111111117,18
0,8,88.1111111111111,72
0,9,88.61111111111113,72
0,10,91.2777777777778,72
0,11,94.94444444444444,72
0,12,97.44444444444441,108
0,13,91.86111111111111,108
0,14,94.50000000000001,114
0,15,97.19444444444447,132
0,16,96.91666666666666,156
0,17,84.22222222222221,162
0,18,102.55555555555559,168
0,19,98.33333333333333,168
0,20,86.16666666666667,234
0,21,79.41666666666667,240
0,22,83.30555555555561,288
0,23,95.33333333333334,384
0,24,101.02777777777777,384
0,25,109.08333333333334,486
0,26,108.05555555555554,492
0,27,98.8611111111111,504
0,28,104.63888888888884,510
0,29,106.33333333333337,600
0,30,97.94444444444447,612
0,31,100.50000000000004,612
0,32,103.36111111111109,612
0,33,100.8888888888889,612
0,34,107.61111111111116,612
0,35,105.13888888888887,612
0,36,102.24999999999996,612
0,37,99.99999999999999,612
0,38,99.69444444444446,612
0,39,108.66666666666663,612
0,40,95.7222222222222,612
0,41,109.00000000000003,612
0,42,101.91666666666661,612
0,43,106.27777777777777,612
0,44,92.8888888888889,612
0,45,102.44444444444447,612
0,46,99.63888888888894,612
0,47,93.83333333333337,612
0,48,110.36111111111109,612
0,49,116.22222222222223,642
0,50,107.44444444444443,642
