grid_x,grid_y,agent_0,agent_1
0,1,2,0
7,0,0,0
3,1,6,10
1,4,2,0
7,4,0,0
2,0,4,2
7,7,1,0
7,3,1,5
4,0,7,8
2,7,0,0
4,1,3,2
4,3,2,5
4,7,0,0
