grid_x,grid_y,agent_0,agent_1
0,1,1,0
7,0,0,0
3,1,15,0
1,4,0,0
7,4,1,10
2,0,4,0
7,7,0,5
7,3,1,11
4,0,11,0
2,7,0,2
4,1,2,0
4,3,2,0
4,7,1,3
