grid_x,grid_y,agent_0,agent_1
0,1,2,10
7,0,0,0
3,1,1,0
1,4,4,1
7,4,4,0
2,0,2,2
7,7,3,0
7,3,4,0
4,0,0,0
2,7,2,5
4,1,0,0
4,3,2,0
4,7,3,6
