grid_x,grid_y,agent_0,agent_1
0,1,0,1
7,0,0,5
3,1,0,2
1,4,5,0
7,4,0,8
2,0,0,1
7,7,0,2
7,3,0,3
4,0,0,2
2,7,13,0
4,1,0,3
4,3,0,0
4,7,5,1
