grid_x,grid_y,agent_0,agent_1
0,1,5,1
7,0,0,0
3,1,7,1
1,4,0,8
7,4,0,1
2,0,3,1
7,7,0,0
7,3,0,2
4,0,3,0
2,7,0,3
4,1,12,1
4,3,2,6
4,7,0,2
