grid_x,grid_y,agent_0,agent_1
2,2,0,7
1,2,0,8
2,1,2,4
2,3,0,4
3,2,1,1
1,1,0,7
1,3,1,3
3,1,2,9
3,3,3,2
5,5,5,0
4,5,5,0
5,4,8,0
5,6,3,0
6,5,2,0
4,4,5,0
4,6,3,0
6,4,3,0
6,6,4,0
