grid_x,grid_y,agent_0,agent_1
2,2,1,5
1,2,1,1
2,1,1,2
2,3,3,1
3,2,3,4
1,1,0,4
1,3,0,1
3,1,0,0
3,3,0,6
5,5,12,0
4,5,2,0
5,4,2,1
5,6,2,3
6,5,0,3
4,4,5,4
4,6,3,0
6,4,10,3
6,6,2,0
