grid_x,grid_y,agent_0,agent_1
0,1,1,0
7,0,0,0
3,1,8,3
1,4,1,0
7,4,0,18
2,0,5,1
7,7,0,0
7,3,0,15
4,0,7,0
2,7,0,0
4,1,9,3
4,3,5,4
4,7,0,0
