grid_x,grid_y,agent_0,agent_1
2,2,0,9
1,2,0,8
2,1,0,5
2,3,0,3
3,2,0,5
1,1,0,1
1,3,0,4
3,1,0,3
3,3,0,3
5,5,8,0
4,5,0,1
5,4,6,1
5,6,4,1
6,5,8,0
4,4,5,2
4,6,3,1
6,4,3,0
6,6,13,0
