grid_x,grid_y,agent_0,agent_1
2,2,3,4
1,2,4,0
2,1,2,4
2,3,6,2
3,2,4,3
1,1,6,3
1,3,5,1
3,1,4,1
3,3,5,3
5,5,3,7
4,5,0,2
5,4,0,3
5,6,1,0
6,5,1,2
4,4,2,1
4,6,3,3
6,4,0,0
6,6,0,3
