grid_x,grid_y,agent_0,agent_1
0,1,2,1
7,0,0,0
3,1,17,10
1,4,1,2
7,4,0,0
2,0,5,5
7,7,0,0
7,3,0,0
4,0,9,6
2,7,0,0
4,1,8,7
4,3,1,5
4,7,0,0
