grid_x,grid_y,agent_0,agent_1
0,1,0,0
7,0,0,0
3,1,10,3
1,4,0,9
7,4,0,0
2,0,6,0
7,7,0,0
7,3,0,0
4,0,5,3
2,7,0,7
4,1,9,2
4,3,3,3
4,7,0,0
